Iterations, StdDeviation
2738,302786.50986009673
2739,299577.05259034113
2740,302873.9610508589
2741,304492.43120017386
2742,306928.5624296319
2743,300798.9572113889
2744,302676.1284249915
2745,312457.37092680804
2746,310673.6465882864
2747,296898.0111016745
2748,305286.08045192284
2749,303843.42345050554
2750,308060.2379838553
2751,300972.9742157603
2752,299475.21385466197
2753,306840.36410442146
2754,311502.772534509
2755,302013.2132129632
2756,303022.2794213927
2757,303168.1323207481
2758,302326.68100545835
2759,299729.39262246597
2760,306774.38264750765
2761,301380.809584482
2762,301565.3590642681
2763,301548.9190397386
2764,300518.04478834366
2765,305396.79273222026
2766,304319.8292585258
2767,303018.40822251263
2768,304320.8510160493
2769,308110.80678536923
2770,307221.80664670165
2771,301819.4447498604
2772,301380.1039577479
2773,302312.3013090594
2774,303693.25354776427
2775,299957.2276121809
2776,298866.2489664683
2777,303127.0826488978
2778,298334.2469917841
2779,304721.600983459
2780,296295.4041807867
2781,299655.8501560593
2782,299948.05417126167
2783,305762.83314233436
2784,308991.6682544475
2785,301943.8520445925
2786,298685.14866972895
2787,297947.94894721475
2788,299089.7731326605
2789,307035.45372552174
2790,302840.3632473985
2791,304615.1154989456
2792,302496.8273109323
2793,303179.6660822057
2794,305993.6906943048
2795,302705.1742403423
2796,304537.9634424323
2797,302355.18817951897
2798,308990.21804519417
2799,297275.29245606
2800,307074.50240681396
2801,309569.26076175924
2802,300919.5818840616
2803,299313.01630580385
2804,303192.7898098687
2805,307275.7015370494
2806,299373.5694540042
2807,306820.8111676014
2808,301177.2079324282
2809,305056.1993048146
2810,305117.406215338
2811,301593.62486378103
2812,307613.61920603726
2813,292240.77321254427
2814,295172.9576101556
2815,304180.6221998329
2816,302357.5262250654
2817,308446.1761117062
2818,303579.5356628602
2819,302291.69177682186
2820,305942.93507514463
2821,305257.6148048612
2822,302626.08765188133
2823,305649.2044526691
2824,303529.58427433576
2825,302583.810747294
2826,302696.9663875133
2827,305483.3771196108
2828,302685.027987079
2829,303281.4929262055
2830,300307.7517779404
2831,305997.79694695125
2832,303318.5888016373
2833,305310.6592114316
2834,307389.04018337745
2835,299603.75272962416
2836,301512.8636910274
2837,310370.4190572021
2838,306026.87469245354
2839,304684.3251871108
2840,300259.8618702257
2841,304406.4093528269
2842,304593.106665224
2843,305859.19787732
2844,294592.8382895599
2845,303612.00206559966
2846,305192.89361567417
2847,300575.66035944
2848,303614.5401962331
2849,301827.4624932906
2850,303317.108166805
2851,306060.24031822284
2852,308095.8654997445
2853,304939.05957598495
2854,304719.37720028043
2855,303638.4949771558
2856,302290.9223476617
2857,309203.05196323147
2858,307268.3410781405
2859,306920.3314330684
2860,297435.3866153841
2861,303227.8684081871
2862,300367.68018568325
2863,306978.2816174607
2864,306277.89621889446
2865,304068.08155834203
2866,306066.85002593766
2867,301501.16530284943
2868,303434.1191055296
2869,305224.55685147335
2870,303754.10563145654
2871,303478.7660256224
2872,306192.8708939507
2873,306520.57919325336
2874,297147.8377227987
2875,308170.27321381
2876,302598.16379744094
2877,302910.63284015714
2878,306568.26056334184
2879,304771.57313364214
2880,300592.4487309251
2881,307244.8054243557
2882,307446.8254169635
2883,307248.16665495734
2884,306827.3148448758
2885,297874.07420587575
2886,297703.5515955439
2887,304622.395204636
2888,297928.84687748004
2889,304231.4693733788
2890,306268.84110839496
2891,301348.41467664175
2892,303291.4733618624
2893,302579.05406613584
2894,304328.8881674979
2895,310857.04018307745
2896,306761.9663365677
2897,306714.1802092123
2898,305060.5180593719
2899,303792.4474915382
2900,310162.4134370026
2901,301502.7071757362
2902,303067.2518768325
2903,300129.920430398
2904,298930.5070341356
2905,302540.0044600282
2906,297467.08918546594
2907,303539.2396412204
2908,308964.66515708144
2909,297342.34181078704
2910,305262.8733753406
2911,304479.342128136
2912,298863.4490160036
2913,305333.7318873919
2914,301834.0097748008
2915,304091.7550005423
2916,302538.83326521656
2917,304515.90293410124
2918,302231.04408347077
2919,305388.8032945737
2920,307228.72958856437
2921,307693.09470400406
2922,309446.83700190706
2923,304616.12904730765
2924,296642.6198612361
2925,300105.7349331853
2926,304811.07121317013
2927,299869.33985388605
2928,309933.10271645983
2929,301906.4106000984
2930,305511.3927889924
2931,302857.5855194179
2932,301632.1109032237
2933,306982.8741678452
2934,304036.38679378136
2935,303741.238868706
2936,302593.0246946203
2937,306167.48147005093
2938,299235.953009457
2939,305948.4304458643
2940,300923.3112716398
2941,307275.00947084074
2942,305367.0614645345
2943,306792.40075751
2944,302446.27909560787
2945,303274.97695455403
2946,308167.81586816214
2947,300158.2065454882
2948,306278.59052192816
2949,303276.48500028666
2950,303177.51711862703
2951,306721.0562926427
2952,306121.9380392767
2953,304317.7242257199
2954,302209.02894243324
2955,300613.38850187504
2956,303766.0618490605
2957,302561.7293261421
2958,304686.3187764404
2959,308063.3087155894
2960,297714.2027646273
2961,302384.01342586335
2962,306802.89806735236
2963,303081.4541599274
2964,305605.39908950886
2965,300195.3967157715
2966,303427.40106
2967,304295.25992513116
2968,310427.6164518441
2969,302251.2376296765
2970,305152.4129517953
2971,305143.970753493
2972,301214.61270947696
2973,304191.43501748
2974,304979.630962522
2975,305054.0945753292
2976,305173.56395834783
2977,307047.99638352386
2978,305014.38854978135
2979,298661.69861262577
2980,303719.76877752563
2981,308174.88702517096
2982,295640.97657587304
2983,304972.83906138985
2984,308857.4431617172
2985,297137.861099865
2986,303267.6254317084
2987,302378.4522589519
2988,306649.90984054457
2989,301698.7329513166
2990,303811.8466557857
2991,306816.9019678785
2992,307500.14497735066
2993,299935.75683425885
2994,305862.77958801936
2995,306125.9974078159
2996,302286.6771852497
2997,304232.8556301068
2998,304556.3353197429
2999,307395.53175393963
3000,300696.53821825434
3001,300297.19079903373
3002,306368.51453136944
3003,306942.5222730545
3004,306913.14726800466
3005,304044.2059725298
3006,306043.5738865577
3007,307428.2539136941
3008,300900.05543535145
3009,303568.267324191
3010,308699.271833632
3011,307345.52020619577
3012,301794.53227907215
3013,302753.8637180841
3014,304516.68213839276
3015,306093.4866379053
3016,302227.14257150114
3017,307762.2123566384
3018,300902.911571071
3019,306113.5120828261
3020,307331.48678293714
3021,307148.41199049266
3022,308056.5784846977
3023,303062.8668668415
3024,301096.84178010805
3025,305536.2504773327
3026,301154.72258451744
3027,303548.58549541584
3028,302358.2429252817
3029,299147.81366132584
3030,301205.3478674839
3031,299754.776154114
3032,309359.85255544557
3033,304310.31112108787
3034,303477.1039819874
3035,301339.73256659927
3036,301603.9088835832
3037,300069.42933104624
3038,302575.8867157187
3039,301357.8411786999
3040,301660.1689629092
3041,307018.8156851181
3042,298815.4047392268
3043,304328.3127585263
3044,300577.2344852599
3045,300395.97495089925
3046,303868.0670422993
3047,303195.06544553436
3048,307458.17072384915
3049,297428.7607173686
3050,309729.8375360074
3051,305867.9854209603
3052,305804.2926459429
3053,301861.13469512813
3054,306815.6941506973
3055,304319.6287439969
3056,300895.0907137808
3057,304087.36107695376
3058,304045.71545887546
3059,303087.8645689101
3060,307146.9687131814
3061,302584.28168140067
3062,301189.4093138836
3063,300892.52382923866
3064,305266.4715744224
3065,306744.63852202584
3066,306780.20868869405
3067,304893.6324978159
3068,304790.4645667326
3069,302555.0904153811
3070,302383.5886613907
3071,300146.6669581513
3072,300439.30168581137
3073,305790.2426030813
3074,308448.1095317735
3075,304412.80912958534
3076,306761.18187480746
3077,304022.005372286
3078,306212.4397617927
3079,305307.9515135285
3080,304519.424581955
3081,301827.0503372234
3082,304078.1487970514
3083,306250.66630978626
3084,303200.73267914396
3085,303138.8697389435
3086,299768.98414559226
3087,307557.25560559065
3088,299957.52213514724
3089,302371.54064844165
3090,305543.5958572634
3091,308097.1067423605
3092,303971.7642843414
3093,303192.13986737793
3094,308085.43612596963
3095,304812.2963441887
3096,303884.2421374774
3097,305051.2320151961
3098,307769.1927386457
3099,300990.0237345916
3100,303501.2035399026
3101,303981.11450993846
3102,307381.6171853799
3103,299403.9638069873
3104,308876.4200792786
3105,307084.6479022214
3106,297817.60303749115
3107,309035.3577753499
3108,306321.2013070067
3109,304307.6231802326
3110,306616.0161439242
3111,307465.49683769717
3112,302288.09928708686
3113,304012.71392855124
3114,305152.6276241531
3115,303288.4506450041
3116,306625.2031520591
3117,303917.77970125066
3118,299902.6955246842
3119,304713.7761424412
3120,303640.70273899153
3121,304809.0905745669
3122,305623.8162224125
3123,303607.31503481354
3124,302789.1127328959
3125,305551.23957295495
3126,299477.7476128221
3127,303072.61408885854
3128,300696.9560415763
3129,308482.2103939305
3130,302770.1938257433
3131,302318.36094684305
3132,302523.5229232292
3133,306947.47996737604
3134,300918.47793419956
3135,303440.12176781864
3136,304364.1593735373
3137,308676.19003798644
3138,296500.7951452413
3139,298867.05159989634
3140,304766.122219796
3141,306475.81316260423
3142,301026.8415168113
3143,300771.2953208044
3144,300876.83391975827
3145,304692.89852858434
3146,301579.2119277871
3147,308201.9394654975
3148,302263.732880398
3149,303686.02446630516
3150,302603.8675817594
3151,303972.59424267587
3152,304988.9373270272
3153,302876.1242062702
3154,306191.8994614328
3155,298694.43911207723
3156,302809.1978092463
3157,302112.53830549587
3158,298499.90667460073
3159,308880.72642342636
3160,309052.3302769199
3161,303919.4803939827
3162,301821.4713523661
3163,298847.3841377637
3164,311106.8863035206
3165,304596.17688311666
3166,306321.69388050854
3167,307688.55479655915
3168,305958.4665171442
3169,306623.92285146477
3170,302549.94208403653
3171,301807.2864588048
3172,303645.3831688851
3173,298311.90410126967
3174,309337.0015089297
3175,302345.0264679862
3176,308409.8469058551
3177,306374.9204426972
3178,302841.5157730572
3179,302734.64550630277
3180,304412.64646877616
3181,302663.2709710049
3182,307100.0348293283
3183,300553.9647245576
3184,300010.11447310494
3185,300677.96092467586
3186,306833.36632869893
3187,301376.23022140044
3188,303312.25750886986
3189,302699.16880417656
3190,298969.85421611293
3191,300721.48655043775
3192,295424.90554014803
3193,303994.14369090204
3194,306646.30277920124
3195,306047.56562341884
3196,298758.7447309216
3197,305888.0508516147
3198,309342.0276716349
3199,304609.74711198243
3200,300268.86454603873
3201,305935.1626901838
3202,304445.86288517783
3203,307432.03325920773
3204,305071.7147043058
3205,303095.386136134
3206,304576.59545963455
3207,298214.32643000886
3208,305383.17488440487
3209,303850.62179384206
3210,302052.8429676687
3211,305783.68043845735
3212,306943.15503838373
3213,307551.19858110644
3214,304525.901899676
3215,309030.55697431957
3216,302798.97474858357
3217,304848.633425648
3218,303692.1785408997
3219,305452.7674872145
3220,302659.6163281173
3221,300625.5101940512
3222,303855.65999649186
3223,304178.8200364416
3224,302767.7943685484
3225,304450.9432308438
3226,303829.72142678127
3227,298774.15077072656
3228,303890.9144196537
3229,302298.80913930887
3230,310759.12042685534
3231,304128.01363934996
3232,302867.74150002847
3233,298794.4148898894
3234,305162.29661157745
3235,301430.2391645122
3236,302138.0673043786
3237,302677.9066303861
3238,307758.0814840233
3239,304339.34038427164
3240,299207.98031792615
3241,302776.11276302475
3242,302280.52948097175
3243,295991.1494575368
3244,306798.2484916409
3245,302331.8221155673
3246,309112.09588319116
3247,302159.48412629793
3248,304241.50882429496
3249,300710.0101460392
3250,305624.79121806385
3251,300285.5477637603
3252,300349.89496459527
3253,300769.14424774155
3254,305228.57947733044
3255,301636.6354243632
3256,307764.5393640043
3257,306768.5882133099
3258,308514.34795607725
3259,298339.5483901647
3260,305325.02616330987
3261,306148.3884979967
3262,304373.8908497946
3263,308078.65550505574
3264,304101.4247896915
3265,302300.977682093
3266,304258.7632568383
3267,302002.22694101516
3268,309065.4420359065
3269,304843.5994102437
3270,306619.1150738586
3271,300133.0110527054
3272,307575.17114710883
3273,303065.39970091905
3274,308073.67649090453
3275,309356.7400301098
3276,307281.9746393013
3277,304304.8945716194
3278,303226.99875019275
3279,301014.1478535866
3280,302345.20351213234
3281,301547.7355022221
3282,298063.0225372655
3283,305531.97232563613
3284,304617.3140872157
3285,307184.518875682
3286,302194.7037924476
3287,303017.56880011986
3288,297667.8441368601
3289,302095.3238193381
3290,300624.58617316314
3291,305357.92293953797
3292,301738.00814385584
3293,303584.88444653165
3294,306992.7419431874
3295,311868.638727632
3296,308066.60002997564
3297,307308.66459970945
3298,301992.01581078453
3299,304032.78392925917
3300,303207.7070646821
3301,306741.9242274397
3302,305585.9568425028
3303,306873.3823227066
3304,305559.21472595225
3305,303985.0848249421
3306,304178.56526607304
3307,301997.6937316011
3308,301154.3902453656
3309,299957.4177099309
3310,308013.6240353088
3311,302886.49920657126
3312,301222.54764471337
3313,297734.43968602264
3314,298161.70718532405
3315,306219.71143713774
3316,302388.4924651192
3317,305710.23509600153
3318,302808.9616457859
3319,305847.987857419
3320,302865.3127728048
3321,301126.21212498425
3322,304908.3114625493
3323,302647.66418340476
3324,302360.63854251214
3325,306294.3223401695
3326,297320.6835945679
3327,299791.47945864947
3328,304501.6462344962
3329,305434.2829954231
3330,302140.1841068152
3331,299830.92836090765
3332,304260.323625615
3333,304291.63893929526
3334,304890.5515894316
3335,306089.67148590187
3336,312761.80534521106
3337,303774.9777645738
3338,307436.76544818544
3339,309918.7720976746
3340,303442.9410377904
3341,303649.96656925045
3342,304187.7550149222
3343,301759.282843761
3344,302186.9574522027
3345,302269.250211082
3346,303515.9420381016
3347,302242.8568411955
3348,310134.13173572026
3349,304599.2273429419
3350,301460.9856292455
3351,305487.6325411774
3352,304417.05810411036
3353,305277.60440055165
3354,304230.999994669
3355,305106.32231991115
3356,307649.1975460493
3357,304442.6629515266
3358,304682.51439028943
3359,307347.7617566644
3360,304132.8393800634
3361,300533.08458125166
3362,305227.7402853734
3363,308502.11490736826
3364,305691.2393492544
3365,301112.01799209614
3366,307647.48619405896
3367,304490.95124975254
3368,306508.23281633854
3369,306409.3126142431
3370,302326.06045558455
3371,302050.2476033107
3372,304210.5612123174
3373,305009.20467646216
3374,300079.2864194144
3375,302769.81668508006
3376,309039.6580616167
3377,307065.6085385917
3378,301700.2885709496
3379,308681.1176337482
3380,305885.2001888174
3381,303472.886585028
3382,305815.11540294235
3383,305919.7501697774
3384,308470.1851805543
3385,303352.4536178213
3386,304448.6992804489
3387,303615.507051668
3388,304411.10116580117
3389,302617.0164226031
3390,301931.07907578256
3391,301104.0324959078
3392,307391.83659814694
3393,304903.25600350194
3394,301747.27107201435
3395,305966.96935250174
3396,303777.8082789076
3397,302617.91169824346
3398,300647.08741742186
3399,300957.20185427694
3400,297273.7954313417
3401,303123.1474947662
3402,303514.70221722586
3403,301164.01921203267
3404,301991.781275363
3405,304054.93657312886
3406,301413.49541454983
3407,312090.7967522253
3408,305284.90345973196
3409,308925.421313981
3410,298605.43120019033
3411,303766.42052714626
3412,301784.01552394254
3413,307783.2401523412
3414,298635.62481139565
3415,305347.13041319634
3416,308862.1275122493
3417,305370.9284776111
3418,298710.2474745917
3419,302913.86034718744
3420,310826.75798567635
3421,308755.82723776944
3422,304379.4498774942
3423,302125.4392894105
3424,303017.30359421653
3425,299041.08734733495
3426,307982.7189271972
3427,300907.72354775824
3428,303083.57746568613
3429,298789.01987811294
3430,302216.20627217187
3431,302709.9056382905
3432,300453.0593745779
3433,302409.8760088792
3434,305225.5905548256
3435,306082.3119778523
3436,310080.09251615824
3437,309609.2247670653
3438,309669.90171487496
3439,307032.58043248154
3440,309692.16968373384
3441,303093.9801143191
3442,299626.5156727872
3443,303401.4545883103
3444,305190.0442485407
3445,311801.95894752105
3446,305881.4697775951
3447,303344.5382544566
3448,304773.8260818046
3449,300990.90176730923
3450,303358.7739228817
3451,300134.1909714179
3452,300601.3229276157
3453,304114.23235245486
3454,305694.0587859888
3455,301634.2670334397
3456,300577.76137517276
3457,307700.80113059224
3458,302419.1534323053
3459,304051.2196021311
3460,304025.25810180116
3461,297574.184803155
3462,302243.2402293902
3463,303182.94126336306
3464,307808.74398346373
3465,301808.48439926514
3466,299662.5317344933
3467,302027.8878532025
3468,298096.7026450549
3469,305747.6522108709
3470,301939.02419317636
3471,305788.8643644451
3472,303841.911184437
3473,298445.6169243787
3474,302913.93906665174
3475,303343.9698986243
3476,302098.6934354296
3477,302951.29045108496
3478,299466.2856201616
3479,304735.4420756317
3480,299801.03462841565
3481,302645.92766457144
3482,303515.87365890824
3483,306317.7318130321
3484,308221.3654883825
3485,304971.1360100517
3486,302588.10146580427
3487,304243.0710998549
3488,306274.4613490282
3489,308741.79097428685
3490,306427.6891106933
3491,301249.714548741
3492,304533.5774498615
3493,302554.5217465138
3494,308491.08116412803
3495,305619.5786753784
3496,299876.0225178544
3497,304245.2608541147
3498,304200.5168158455
3499,297487.71733041684
3500,303269.5618484894
3501,301680.80522295495
3502,299052.76626187796
3503,304365.65576214273
3504,300228.07454471826
3505,305481.3145560858
3506,305586.21586191596
3507,302852.8627204532
3508,303789.58914218564
3509,303887.9762555901
3510,306411.57155561744
3511,300389.24247147236
3512,306259.10948211694
3513,302670.3441797993
3514,304543.2932723495
3515,309421.0062495832
3516,305904.5150026126
3517,307416.81483359006
3518,307264.53757313534
3519,301922.94676014135
3520,305607.1396282598
3521,303992.13977059897
3522,301313.6767631078
3523,302134.79409926344
3524,300513.52934122505
3525,302623.14948866586
3526,301449.31472820026
3527,299615.8844452265
3528,303184.9042766632
3529,303563.0160857196
3530,307136.0787652322
3531,302320.2272361314
3532,305655.73660639784
3533,296207.19913983427
3534,304818.72842925956
3535,305491.9715250961
3536,304529.70523091196
3537,309598.21247029625
3538,306200.21153999993
3539,303246.9113322687
3540,302918.4966212052
3541,303921.9942457505
3542,302188.6768355192
3543,303354.2546737385
3544,303258.48674070876
3545,303850.34328980686
3546,303415.4982807065
3547,304168.1175227794
3548,303805.41057652474
3549,295225.24419800926
3550,301484.4873627143
3551,304239.1393476505
3552,306028.4630955369
3553,310284.63324565114
3554,301909.85439065273
3555,299878.6721006289
3556,307496.6788516213
3557,302251.5597978509
3558,309158.3679805992
3559,301790.9651907924
3560,304070.121609851
3561,302201.6310715474
3562,306909.9907856342
3563,300535.56919166475
3564,305444.4788660294
3565,305118.93169837404
3566,302588.26610990125
3567,307065.35553035664
3568,304540.0868023911
3569,299967.06224795885
3570,303809.5230954803
3571,304586.64108481613
3572,303969.2869971778
3573,302172.90136966924
3574,304719.9277774567
3575,305682.9942872894
3576,303911.4713723793
3577,305327.8687449294
3578,301237.2020475229
3579,308387.1341872158
3580,307786.9576854232
3581,307109.3627338412
3582,304927.58993168775
3583,302691.1822707373
3584,303432.3534725534
3585,304177.1883958659
3586,307948.22554104915
3587,303226.96615155373
3588,301469.9116230805
3589,308849.3880806957
3590,305110.53194290213
3591,306868.91737268225
3592,304255.8460085648
3593,302645.0519196437
3594,306700.0415539371
3595,304918.00819770375
3596,298121.6361170846
3597,302356.34225183894
3598,299139.89507267816
3599,307911.1916133899
3600,308387.48946066253
3601,305016.09741913923
3602,300050.85281846585
3603,302623.36242566025
3604,305496.17844433413
3605,304317.5556263007
3606,303174.25162472355
3607,301807.5180910768
3608,304659.5959674655
3609,304056.69927145884
3610,303307.0874782359
3611,304379.9478341463
3612,302441.9919047675
3613,304575.91874806833
3614,304478.9561029425
3615,302645.07551058335
3616,299512.48772201646
3617,304984.6610784809
3618,304070.0375596214
3619,310597.10047230293
3620,302880.15750678896
3621,309067.8323113669
3622,307184.99903486425
3623,300605.3216577896
3624,304125.3669451573
3625,299156.9733199687
3626,305314.0996372938
3627,302585.38606779865
3628,300405.74879482243
3629,306958.1613224977
3630,305884.65773873706
3631,310046.05691269436
3632,306386.4357215728
3633,310565.97101744777
3634,300485.88997507124
3635,305087.10180108604
3636,302932.8606877122
3637,306063.9391391428
3638,305329.3397516252
3639,302459.37631049723
3640,302817.9802778325
3641,311514.082766473
3642,302321.6612634525
3643,308595.3273569525
3644,305802.13284049777
3645,305903.7097819813
3646,301773.93080246646
3647,305255.11157465645
3648,307842.7284001842
3649,304274.33577507694
3650,304849.7790494299
3651,303036.6333875749
3652,306020.3546098267
3653,309584.2103178864
3654,303729.2246634253
3655,301202.5451741321
3656,307827.1824691162
3657,301309.816332484
3658,307195.5670119008
3659,305501.65214955574
3660,302122.72178030823
3661,299606.3814094188
3662,307309.19845273916
3663,302754.6834862147
3664,303150.7693671174
3665,305863.475959975
3666,302954.11210343975
3667,306039.71119359974
3668,305537.335424999
3669,304077.720302929
3670,310328.5901275789
3671,307021.1669803308
3672,310936.3872989897
3673,302756.8998680548
3674,300631.326587431
3675,307211.0620770841
3676,302897.93472377124
3677,307424.4625299058
3678,303824.7086399541
3679,304406.0955178191
3680,305139.94173512096
3681,309618.7827286551
3682,303710.2951101042
3683,303052.30072521884
3684,304077.43522025464
3685,301438.2941438757
3686,308262.5619510355
3687,300350.8428825118
3688,306820.962916149
3689,301747.9054657397
3690,303104.83414737915
3691,304912.2816945518
3692,302502.7175511165
3693,299543.0578848796
3694,300109.6640095061
3695,299843.0182363444
3696,304922.60717619216
3697,306975.2984339606
3698,309547.78813133825
3699,302136.18798693945
3700,303592.2375387519
3701,304914.5489872642
3702,306920.09554775857
3703,304597.72339405527
3704,303969.9393474092
3705,301614.6415123828
3706,306460.61732187524
3707,304565.01908883534
3708,309688.41856010037
3709,300191.69186798215
3710,305294.5882796841
3711,300781.7289375637
3712,300850.591355502
3713,298333.731383759
3714,303859.40624817397
3715,303975.2725685222
3716,302545.54874380043
3717,304937.8408489105
3718,300089.18429171
3719,299035.8794587811
3720,307257.0234829533
3721,304882.4761949782
3722,299615.6310285241
3723,298516.94047769404
3724,299713.9879895341
3725,305906.1739557133
3726,304931.59736746806
3727,301423.7042721326
3728,301661.2428538454
3729,306332.99844484555
3730,303910.60720390757
3731,300556.98797586455
3732,302752.39844264823
3733,305201.80602588557
3734,307361.8037526398
3735,304252.23263435997
3736,302197.74118183105
3737,310581.4294435172
3738,303779.77386608446
3739,301644.62256158324
3740,302829.7340489113
3741,305845.52708775434
3742,304028.11018668144
3743,299628.7837445399
3744,299383.1995560701
3745,306378.1118738961
3746,301982.7186643695
3747,302172.0154711436
3748,303589.85057894327
3749,301023.3518083134
3750,304814.4403572583
3751,308460.8252799014
3752,301824.4868038315
3753,302327.8329504819
3754,302608.5902719754
3755,306456.1870054452
3756,299657.77303975855
3757,298158.5853721432
3758,304141.37881400593
3759,302641.78866293724
3760,301786.21002769074
3761,302888.089658592
3762,306357.557435087
3763,301996.21851872804
3764,303357.9133083577
3765,310159.791411106
3766,301151.6080325106
3767,302541.0219642551
3768,309836.63835812785
3769,301831.20903994096
3770,301339.0615320267
3771,299788.7335547777
3772,304902.9427771579
3773,301431.1354889723
3774,301486.31011306756
3775,302797.5302445502
3776,302052.60750999546
3777,306647.11123068683
3778,300757.5840180314
3779,308492.36009668425
3780,305291.4188616346
3781,304348.73575028265
3782,302110.2285754592
3783,306287.4436720765
3784,304707.3675394968
3785,303335.382765382
3786,308425.74633154966
3787,304559.06289955863
3788,312765.4949518042
3789,304118.92260085145
3790,303618.5143486083
3791,301485.9247208715
3792,308426.68896649964
3793,306496.9272243548
3794,306073.7660494058
3795,306315.1054851796
3796,300814.7226707713
3797,301593.5250523913
3798,308903.55952307256
3799,306995.5113587678
3800,297111.45303945435
3801,298052.8406174382
3802,299712.31904250203
3803,302747.0975215363
3804,307507.76544255996
3805,302762.6391106519
3806,310831.6233493141
3807,306769.4590762355
3808,306791.2615467247
3809,302970.40268668556
3810,306808.63775474986
3811,305147.6916253372
3812,303755.2253692198
3813,304522.767442909
3814,304091.8946177355
3815,305280.2972609242
3816,301630.5349978642
3817,305401.57658880425
3818,300335.6720436812
3819,305892.25117768033
3820,308437.3487576333
3821,299288.7471231899
3822,301658.97983565956
3823,300935.41047140106
3824,307664.45625871693
3825,302142.7980330476
3826,308756.125186706
3827,309681.91352750594
3828,307263.41044770746
3829,306820.367964291
3830,302624.0181077975
3831,301177.2531306791
3832,306227.4250125721
3833,303021.72227451793
3834,306524.8621890725
3835,307845.10733417
3836,311103.1018614628
3837,308995.6943288986
3838,308741.3001655814
3839,301488.43601923547
3840,303558.3301086915
3841,305068.5926483196
3842,304367.27872577705
3843,303355.7279282613
3844,309114.2863620822
3845,305066.98886222614
3846,306315.53203742695
3847,306915.22139217326
3848,303968.25568119384
3849,298543.1469911863
3850,303828.2011803129
3851,301623.2171812902
3852,302350.96444268705
3853,301184.86085167096
3854,307893.05694604095
3855,299774.4410019019
3856,304319.6850398059
3857,303910.69030862383
3858,297695.76148786466
3859,303964.5813227687
3860,303577.5685498785
3861,305669.5186704899
3862,303804.8768052832
3863,298834.5439865891
3864,300682.4150074623
3865,302745.274815176
3866,305493.60173706425
3867,303181.57712860365
3868,309799.5494109869
3869,307136.28940357245
3870,305051.81853778753
3871,304835.24704386626
3872,302910.1354545134
3873,306652.0337046774
3874,307705.6277773409
3875,305620.793232684
3876,303418.5084207167
3877,298271.303265545
3878,303255.6996795964
3879,302315.3347108821
3880,298779.33898138494
3881,308233.18449706264
3882,304238.02735846204
3883,308215.23559957696
3884,306282.93402039364
3885,302895.5150110071
3886,301982.74979060824
3887,304285.63073387585
3888,307963.4256822752
3889,296009.08853404806
3890,306507.3395312918
3891,305622.1652159773
3892,298893.9872062519
3893,301651.6345245451
3894,307126.51153981086
3895,301602.0767147174
3896,303866.16771365365
3897,304978.3162692609
3898,298997.3021311731
3899,303261.2858412518
3900,307237.8238994479
3901,305969.3876091495
3902,305679.1129237523
3903,302738.80087436707
3904,308553.923822898
3905,305783.6644724859
3906,303618.6238491583
3907,302333.4063608489
3908,301209.35845867684
3909,305048.2037527392
3910,298116.1217508373
3911,307041.8317583767
3912,298287.66878387984
3913,299588.72912019445
3914,308675.2473345591
3915,303550.3046506634
3916,301716.82357551006
3917,309219.00264688826
3918,306468.01578495785
3919,305717.49902321375
3920,298565.0908933968
3921,305523.0771771406
3922,300316.0728403865
3923,307681.7370858205
3924,301086.04575053824
3925,299876.08971614536
3926,308636.83146912983
3927,307174.82960831095
3928,304960.6827152211
3929,301287.17939377093
3930,307589.4188692955
3931,300792.6294921259
3932,302620.4100279603
3933,305199.0332322031
3934,304753.2078206873
3935,300640.91012812156
3936,306737.5125973654
3937,303355.82726431504
3938,306855.6356875139
3939,301773.4254255178
3940,301325.1422141711
3941,305753.0307902488
3942,305827.82249343226
3943,304803.6400835128
3944,299761.81978573947
3945,305062.8962815906
3946,301107.02341811825
3947,306871.36259850784
3948,303393.77784882777
3949,301827.9894469306
3950,301819.0574118351
3951,303728.7759171944
3952,300397.0068013505
3953,302915.1914787301
3954,305345.9316796648
3955,302646.74105680996
3956,306588.1937071636
3957,302915.3831226364
3958,303243.01046729006
3959,307441.0840425055
3960,306291.13966763223
3961,306588.9302754602
3962,303856.16655809095
3963,305890.7486941587
3964,305963.76413374586
3965,303739.19330214104
3966,301294.08978995396
3967,306583.9268623452
3968,308198.5214168845
3969,301420.23109196697
3970,303018.36827876733
3971,304163.49457994907
3972,301346.1839821251
3973,305935.73958723707
3974,303145.2373437266
3975,302437.50301228114
3976,303686.28582226305
3977,301925.6463672429
3978,300659.5128753944
3979,303423.2360689405
3980,306189.3465165715
3981,303485.9722051786
3982,306604.4549499742
3983,304664.179771114
3984,303544.96739803697
3985,299598.6406122176
3986,305174.35164693336
3987,303685.57756702835
3988,306102.31963975605
3989,303259.8820646306
3990,304705.70496335806
3991,307944.8067162431
3992,304327.6380655551
3993,308355.6445539577
3994,300706.0230309121
3995,310756.68670743355
3996,302663.73578487436
3997,299149.2639725888
3998,300449.4236955791
3999,302780.25691053446
4000,303758.7290133916
4001,305498.5838241354
4002,309230.6405152419
4003,303627.2690861816
4004,302063.14687573194
4005,299190.14375854237
4006,302444.36246325925
4007,301875.90172000474
4008,303513.5400677679
4009,307581.38993160246
4010,300554.9265527131
4011,299836.25078693347
4012,302579.26695200877
4013,304714.79153150937
4014,302423.65950117895
4015,300463.23192510696
